# power			 measured distance
5.900e-01	7.000e-01	1.000e-01	1.000e-01	0.000e+00	0.000e+00
2.050e+00	7.800e+00	1.800e+00	9.000e-01	3.000e-01	2.000e-01
4.040e+00	1.960e+01	5.600e+00	2.600e+00	1.400e+00	9.000e-01
6.490e+00	3.650e+01	1.030e+01	4.900e+00	2.700e+00	1.800e+00
9.310e+00	5.600e+01	1.610e+01	7.700e+00	4.200e+00	2.900e+00
1.249e+01	7.800e+01	2.270e+01	1.070e+01	6.100e+00	4.200e+00
1.600e+01	1.010e+02	2.980e+01	1.400e+01	8.000e+00	5.500e+00
1.966e+01	1.255e+02	3.730e+01	1.760e+01	1.020e+01	6.900e+00
